idx,AuthorID,Name,PaperCount,hIndex,email,Gender
24918,118430819,Yanwei Wang,1,1,,
24919,118431480,Scott Trigg,9,2,,
24920,118432301,Carlos Arthur Ferreira,15,5,,
24921,118432676,Mubarak Shah,3,3,,
24922,118432943,Moshe Fridman,183,30,,
24923,11843298,Davide Colla,21,6,,
24924,118433684,Steven Van Hout,5,5,,
24925,118433871,Lodger Schöls,21,17,,
24926,118433895,U. C. Wieshmann,22,13,,
24927,11843441,Helen C. Wolf,14,9,,1
24928,11843475,Richard Aswad,17,8,,
24929,118435119,Ralph Marcove,149,53,,
24930,118435627,Taylor M Etzel,269,84,,1
24931,118436365,Kevin J Mcquade,43,20,,
24932,11843791,Hans Betlem,44,17,,
24933,118437958,Roya Rafie,5,2,,
24934,118438138,Manuela Velásquez,13,7,,
24935,118438745,Karl Roald Stapelfeldt,495,68,,0
24936,11843959,Alexander Buchholz,11,4,,
24937,118439591,Limin Su,19,6,,
24938,118439707,Gido M Van De Ven,20,12,,
24939,118439720,Kevin Ten Haaf,51,21,,
24940,118439855,Amy Whitney,4,3,,
24941,118440364,Jules Samaran,6,4,,
24942,118440468,Xueyang Kang,5,2,,
24943,118440493,Xin Kang,17,8,,1
24944,11844098,David J Convery,29,12,,
24945,118441775,Anne Tabor,414,53,,
24946,118441821,Alan Marsden,18,5,,
24947,118441884,K. Ligmann,1,1,,
24948,11844213,Johannes E Fröch,52,14,,
24949,118442812,William Bohl,14,4,,
24950,118443089,Fabian Jacob,5,2,,
24951,118444032,Constance Le Gloanec,5,4,,
24952,11844404,Tsung-Yen Yang,14,7,,
24953,11844408,Yipeng Zuo,4,2,,
24954,11844430,William G. Lynch,443,40,,
24955,11844456,Tongxin Yang,20,6,,
24956,11844524,Yunxing Zuo,21,12,,
24957,118445991,Michael Untch,861,90,,
24958,118447799,Tobias Eberle,91,43,,
24959,11844781,Tomomi Kuboyabu,6,4,,
24960,118448597,Anne Maree Keenan,102,28,,
24961,118448670,Christopher Sturdy,169,30,,
24962,118448709,Dominique Arrouays,257,57,,
24963,11844884,Eli Olschewski,4,4,,0
24964,118449295,Vinu Vikram,152,50,,0
24965,118449565,Luis Kanan,8,4,,
24966,11844971,Asad Ali Siyal,8,6,,
24967,118449834,Tord Nordmo,12,3,,
24968,118450824,Bruno Monteiro Pereira,88,24,,
24969,118450828,Bruno Pereira,58,15,,
24970,118451755,Hackeny Choe,2,1,,
24971,118451895,Miguel Ochoa,4,2,,
24972,118452326,Koyama-higashi-machi Imakita,1,1,,
24973,118453137,Gabriele Langer,15,5,,
24974,118453580,Jennie Chen,4,2,,
24975,118453614,John-ren Chen,43,7,,
24976,118453726,Jie Chen,10,2,,
24977,118453949,Kwame Dadzie,54,28,,
24978,118454894,Jiahui Fu,6,2,,
24979,118454902,Jiangpeng Fu,2,1,,
24980,118455082,Christopher Caswell,18,1,,
24981,118455805,Jorge Andres Macana Goia,19,11,,
24982,118455926,Mehmet Ali Genç,12,2,,
24983,118456674,Michael J. Raliegh,1,1,,
24984,11845717,André Pereira,65,23,,0
24985,118459220,Yuhki Ishihara,8,4,,
24986,118460398,Taskar B Smola Aj,1,1,,0
24987,118460655,Gunaratne,22,11,,0
24988,118461103,Kate T Q Nguyen,33,13,,
24989,118461354,Harriet O Smith,66,23,,
24990,118462689,Jory Goldsmith,23,11,,
24991,118463703,Phiala E Shanahan,117,26,,
24992,118465633,Yvonne Biggins,5,2,,
24993,118466967,Bodgan Badic,3,2,,
24994,118467147,Orjan Smedby,37,15,,
24995,118467936,Anthony J Howard,9,1,,
24996,118468227,Nicolo Botteghi,18,5,,
24997,118468484,Viriya Taecharungroj,31,10,,
24998,118468635,Marc Favata,229,79,,
24999,118468846,Thomas Kessler,8,2,,
25000,118468870,Mahadev L. Apte,33,12,,0
25001,118470333,A. C. Nobre,19,13,,
25002,11847261,Vasilii Kirnos,7,2,,
25003,118473305,Andréa Almeida Mello,9,4,,1
25004,118473523,Hans‐peter Hirsbrunner,30,11,,
25005,118473582,Alain Bascoul,27,15,,
25006,118473641,Shaun Richard Stone,1,1,,
25007,118474193,Jaroslav Icha,16,9,,
25008,118474665,Ashrani Aizzuddin Abd Rahni,4,2,,
25009,118475393,Ludovic Venet,6,4,,
25010,118476501,Durgesh Devchand Pagar,5,4,,
25011,118478302,Xiaohan Qian,9,4,,
25012,11847951,John I Birch,28,3,,
25013,118480625,Geraldo Filho Bussato,2,1,,
25014,118480743,Hélène Moustacas,3,1,,
25015,118480960,Charles Higgins,6,2,,
25016,118482523,Ibraheem Tuffaha,13,6,,
25017,118482759,Georgios Tziotzios,3,2,,
25018,11848276,Stephen C. Crampton,6,3,,
25019,118482985,Wangqiang Wei,4,3,,
25020,11848374,Ai-Ling Yu,5,3,,
25021,11848412,Michael Dipl Phys Maisl,47,9,,
25022,118484467,Cheng-Shiou Ouyang,7,5,,
25023,118484772,Jinyang Gu,12,5,,
25024,118485635,Slawomir Stankiewicz,7,4,,
25025,118485854,Wenyang Zhao,7,2,,
25026,118485973,Sedighe Bidgoli,4,1,,
25027,118486336,Sergio Serna,60,12,,
25028,118486368,Celeste M Donato,56,15,,
25029,118487346,Mubashir Ayyaz,3,3,,
25030,118487434,Eric Munson,4,3,,
25031,118488656,Andreu Casas,27,7,,
25032,118488739,Seung-ho Hur,516,43,,
25033,11848979,Phillip J Beron,20,4,,
25034,11849021,Evan B Katzel,30,12,,
25035,118491013,Silke Van Daalen,8,4,,
25036,11849134,Irving Loh,14,10,,
25037,11849138,Abdulaziz M Alhossan,34,9,,
25038,118492048,Dan Maxim,3,1,,
25039,118492760,Robert Webb,4,3,,
25040,118492761,Robert K Webb,72,38,,
25041,118493380,Vidya Ganapathy,11,6,,1
25042,118493408,Tom De Schepper,10,3,,
25043,118493426,Huibert Crijns,2,1,,
25044,118494282,Nicola Aylward,4,2,,
25045,118494914,Jincheol Ha,12,8,,
25046,118495928,Travers B Child,17,6,,
25047,118497621,Enrica Rossetto,1,1,,
25048,118497654,Georg Heinz Hoffstätter,13,4,,
25049,118497862,Juan Garcia-velasco,435,62,,
25050,118497974,Mostapha Alsaidi,3,1,,
25051,118498664,Christos Emmanouilidis,9,4,,
25052,118500837,Pang Ming,15,6,,
25053,11850111,Frances Lopresti,89,24,,
25054,118501509,Antonio F. Pessoa,4,3,,0
25055,118501894,Ashwini Bhake,2,2,,1
25056,118502568,Ben Vanik,3,1,,
25057,11850399,Birgit Marré,27,13,,
25058,118505148,Roberto Mendoza,17,9,,
25059,118506417,Yuanshuai Dong,18,3,,
25060,118506470,Peter Irgens,2,1,,
25061,118507019,Seyed Amirhassan Monadjemmi,1,1,,
25062,118507223,Dayhana Olivio,1,1,,
25063,118507845,Gonzalo Farias,12,4,,
25064,118509023,Adam D Timmis,622,64,,
25065,118509244,Edward Moyse,741,80,,
25066,118510315,Jorge E Junior,29,7,,
25067,118510876,Mohamed Abdulwahab Alansari,29,5,,
25068,118512975,Philippe Blondel,222,24,,
25069,118513349,Bruno Jordan,3,2,,
25070,118513502,Magnus Karlsson,156,24,,
25071,118513632,Gerolama Condorelli,210,56,,
25072,118514864,Helton Molina Sapia,2,2,,
25073,118514891,Nutsinee Kijbunchoo,191,70,,
25074,118514987,Damaris Suárez,2,1,,
25075,118515725,Y. Charishma,2,2,,
25076,11851789,Mirian Tabidze,105,18,,
25077,118518041,Fedde Van Der Lijn,14,11,,
25078,118518218,Omer Granoviter,3,1,,
25079,118518374,Teresa Stahl,1,1,,
25080,118518949,Aparna Natraj,2,1,,
25081,118519004,Gilson Correia Silva,191,39,,
25082,118519138,Jorge Armando Mendez Mendez,14,5,,
25083,118519734,Assit. Prof. Aree A. Mohammed,1,1,,
25084,118519796,Ali Aqeel Mohammed,6,3,,
25085,11852027,Kittipol Wisaeng,28,9,,
25086,11852059,Élianne De Larochellière,4,3,,
25087,118520610,Alisha Horky,14,5,,
25088,118521042,Trfp Tomei,310,61,,
25089,118523743,Zhiheng Ouyang,8,4,,
25090,118523751,Ryohei P Hasegawa,52,9,,
25091,11852405,Penelope Garmiri,14,11,,
25092,118526847,Bhosale Swapnali,2,1,,
25093,118527014,Hugo Paisana,7,4,,
25094,118527696,Mandar Pitale,5,3,,
25095,118527903,Ana Baldomero Navarro,17,6,,
25096,118528741,Antonios Stamatogiannakis,19,6,,
25097,118528902,Ne-te Duane Loh,68,23,,
25098,118530872,Shinji Mizuno,102,24,,0
25099,118531681,Susan Miller,11,5,,
25100,118535014,Oleksii Zhelo,1,1,,
25101,118535167,Bertus de Keizer,1,1,,
25102,118535331,Chloe Banks,2,1,,
25103,11853589,Yutaka Nitta,29,7,,
25104,118537201,Rhiannan Price,7,4,,
25105,118537272,Michael Ian Lambert,212,30,,
25106,118539007,Adebayo Adeniji,2,2,,
25107,118540018,Trish Van Zandt,27,17,,
25108,118542303,Dechun Cong,4,1,,
25109,118543017,Ali Djibo,63,30,,
25110,118543755,Maxwell Dillivan,2,2,,
25111,118544115,Hyo-Min Cho,78,10,,0
25112,118544118,Hyung-Jun Cho,14,4,,
25113,118544822,Jessica Gola,8,4,,
25114,11854548,Edwin Simonnet,8,5,,
25115,118547314,Christophe Delaere,1553,122,,
25116,118548921,Nora Boone,3,2,,
25117,118549640,Haoyu Chu,3,1,,
25118,118550521,Amanda Miranda Brito Araújo,5,2,,
25119,11855091,Stephen K N Portillo,31,11,,
25120,118551387,Veena Thenaknidiyoor,1,1,,
25121,118552027,Takaho Saito,10,3,,
25122,118554093,Royal B. D. Stratton,8,5,,
25123,118555177,Sjoerd Van Halem,5,2,,
25124,11855570,Andrea Villmann,14,5,,
25125,118558681,Qinghong Zou,6,5,,
25126,118558736,Minghan Shen,7,3,,
25127,118558811,Patricia Hill Collin,48,10,,
25128,118559470,Lois Ann Anderson,11,3,,1
25129,11855965,Babak Haghighi,35,7,,
25130,118560448,Angela Jäschke,6,4,,
25131,11856119,Erik Briers,44,19,,
25132,118561468,John Friedman,386,80,,
25133,118561490,Jennifer Friedman,25,5,,
25134,118561677,J-f Müller,127,39,,
25135,118561748,Anne-marlene Blechschmidt,62,18,,
25136,118562192,Emily R French,1,1,,
25137,118562343,Pirinen Matti,3,3,,
25138,11856260,Zhimin Hou,17,7,,
25139,118563223,Jiatong Ji,8,2,,
25140,11856332,Gerhard Landl,13,7,,
25141,118563491,William Jarosinski,8,4,,
25142,118563927,Thupten Tendhar,5,2,,
25143,11856419,Gun-chul Hong,4,2,,
25144,118564847,Pei Yi Weng,8,3,,
25145,118564848,Pu-Wen Weng,10,4,,
25146,11856518,Patrick McClure,32,14,,0
25147,118565563,Chongyang Gao,15,5,,
25148,118565734,Hans Weggemans,2,2,,0
25149,118565744,Walter Joram Riker,16,5,,
25150,11856684,James She,83,17,,
25151,118567922,Ivan Bejić,3,1,,
25152,11856842,Szymon Migacz,14,5,,
25153,118570727,Liu Wenxi,44,3,,
25154,118571527,Alexander Barmin,13,2,,
25155,118571688,Julie Le Cam,4,4,,
25156,118572818,Lucas Lo Vercio,15,6,,
25157,118573771,Natasha Yamane,4,2,,
25158,11857395,Lian Zou,32,5,,
25159,118574907,Nick Kotz,14,6,,
25160,118575348,Lyubomir Lyubenov,17,2,,
25161,118576023,Richard Davidson,676,155,,0
25162,118578837,Mary Ellen Mahoney,4,4,,
25163,11858101,Jinglei Shi,12,4,,
25164,118582424,Stefan Nelson,5,4,,
25165,118583462,Michael Charles. Mcvicker,3,2,,
25166,118583529,Fernando Cardoso,99,15,,
25167,11858375,Georgios Kiousis,4,1,,
25168,118584010,Rini Wijayanti,14,4,,
25169,118584064,Simon Dixon,11,9,,
25170,118584890,Charles Evans Hughes,20,4,,
25171,118584969,Majdy M Eltahir,12,1,,
25172,11858500,Arvin Imamovic,16,2,,
25173,118587290,Roberto Perotti,39,13,,0
25174,118588681,Milton Siegel,6,3,,0
25175,11858986,Brian E Jacobs,28,10,,
25176,11859515,Manon N Lalonde,6,3,,
25177,11859767,Alireza Pourreza,33,9,,
25178,11859787,Diego H Zanolli,16,6,,
25179,11859814,Sophia Hadjianastasiou,2,2,,
25180,11859823,Yu-cun Zhang,52,11,,
25181,11859947,Yun Zhang,158,32,,1
25182,118600646,Will Evans,410,101,,
25183,11860259,Yunming Zhang,17,8,,
25184,118602686,Troy Fleming,3,2,,
25185,118603201,Chung-tong Mok,5,1,,0
25186,118605873,Gert Alexander Van Montfrans,177,46,,
25187,11860619,Mari Järvelaid,9,4,,
25188,118606718,Bram Buunk,228,72,,
25189,11860742,Diego Di Martire,54,12,,
25190,118608816,Binyamin Manela,4,2,,
25191,118615611,Liz Ray,2,1,,1
25192,11861580,Tye Michael Brady,36,11,,
25193,118616051,Yuan,479,14,,0
25194,118617096,Dr. Dengsheng Zhang,1,1,,
25195,118617558,Hussain Ahmed Madni,2,1,,
25196,118623015,Michelle Gutwein,22,9,,1
25197,11862722,Björn Wittich,3,3,,
25198,118629019,Elizabeth Guest,7,5,,1
25199,11862932,Mansour Aldossary,4,3,,
25200,118632941,Toru Sugata,4,1,,
25201,118633344,Martin Bosman,1473,127,,
25202,11863467,Claudia Rudhe,6,5,,
25203,118635092,Mohammad Abdullah Al Faruque,26,9,,
25204,118636769,Nico De Jong,507,62,,0
25205,11863834,Karen Whitmarsh,20,7,,
25206,118639498,Adhraf Ederies,4,2,,
25207,118640500,Steve Larson,264,18,,
25208,118640511,Tom Sebulonsen,4,3,,
25209,11864313,Qingling Jia,4,1,,
25210,118643977,Angus Stevenson,7,5,,
25211,118644563,Chris Stevens,3,2,,
25212,118647637,Gerald Appel,7,4,,
25213,11864920,Kaelon Lloyd,7,3,,
25214,118650120,Susan Laughlin,13,8,,
25215,11865016,Elan R Witkowski,54,14,,
25216,118650364,Carl Staelin,13,5,,
25217,118651226,Mahdiyeh Karami,2,1,,
25218,11865191,Arthur C Tsai,31,11,,
25219,11865220,Omur Memik,18,5,,
25220,11865386,Ziemowit Klimonda,59,10,,
25221,11865502,Françoise Lacquet,16,7,,
25222,11865890,Jinyuan Shao,6,4,,
25223,118659363,Robert Steinke,4,2,,
25224,11865962,Jinghua Shao,2,1,,
25225,118659709,Rachel Phinnemore,2,1,,
25226,118660441,Iman Raeesi,5,1,,
25227,118660479,Sara Brownell,143,41,,
25228,118661202,Christopher A Pissarides,209,49,,
25229,11866175,Marcelo Cunha Medeiros,141,29,,
25230,11866317,Steffen Jacobsen,73,33,,
25231,11866370,Justin C Lytle,28,13,,
25232,118663846,Dmitrii Tochilkin,1,1,,
25233,11866454,Jean-pierre Falet,11,3,,
25234,118664577,Theodore R. Siegler,7,2,,
25235,118669826,Tanel Liiv,2,2,,
25236,118670489,Chee Ghee Teh,4,1,,
25237,118670580,Charles Spielberger,272,77,,
25238,11867075,Mat D Duerden,62,15,,
25239,118671717,Pernille M. Weber,3,2,,
25240,118671884,Eugene Bland,16,6,,
25241,118673540,M'arton Csillag,17,5,,
25242,11867435,Yung S Han,18,12,,
25243,11867531,Michael Himpel,30,10,,
25244,11867826,Felix Earl Browder,248,61,,
25245,118680693,Puihing Chau,3,2,,
25246,118683564,Eduardo Magalhaes,19,9,,
25247,11868456,Dale Cyr,62,23,,
25248,11868501,Birgit Schiøtt,153,37,,
25249,118685494,Nirmala Malhotra,6,3,,
25250,118685630,Crutchfield,6,4,,0
25251,118686699,Tomas Borges,5,2,,
25252,118688586,Jonathan Turner,388,40,,
25253,118688827,Janaina de Moura Engracia Giraldi,96,13,,
25254,118689255,Eric Shieh,8,5,,
25255,118689766,Guido Vergani,2,1,,
25256,11869076,Seyul Kim,64,15,,
25257,11869128,Seon-Han Kim,173,29,,
25258,118691408,Junyeong Kim,11,2,,
25259,118691416,Junkyung Kim,25,11,,0
25260,118691504,Sam Seljan,9,3,,
25261,11869245,Matthew Liew,32,10,,
25262,118692511,Guido Anselmi,20,7,,
25263,11869499,Sung Kim,5,3,,
25264,11869783,Torsten Scholak,20,8,,
25265,118697970,Damiano Aisa,48,26,,
25266,11869893,Nava Aghdasi,13,6,,
25267,118704332,Harry Southworth,2,1,,
25268,118707418,Margaret Mitchell,9,5,,
25269,118708044,C. V. Vletter,2,0,,
25270,118708745,Georges Schuler,127,37,,
25271,118708988,Kathryn H Schmitz,433,68,,
25272,118709826,Eric Puybaret,1,1,,
25273,118713149,Rabah Al-zaidy,10,6,,
25274,118714965,Abubakar,136,9,,
25275,118715093,Alexander Frickenstein,26,6,,
25276,118715523,Menachem Adelman,7,3,,
25277,118716938,Mark John Edwards,370,59,,
25278,11871888,Xianchun Tan,47,15,,
25279,118719764,Andrea Vicer'e,123,62,,
25280,118719991,Shun Komiyama,3,1,,
25281,11872051,Marcel Ziems,32,8,,
25282,118720854,Jonatan Ginés Clavero,8,4,,
25283,118722357,Tomáö Vrba,76,23,,
25284,118722755,Michael Regular,2,1,,
25285,118722784,Dov Rosenfeld,21,8,,0
25286,118724575,Nicholas Stramp,6,4,,
25287,118726013,Andrew Fitzgerald,7,2,,
25288,118726966,Lee Hannah,186,44,,
25289,11872867,Leulayehu Akalu,7,5,,
25290,118728832,Alex Lascelles,5,3,,
25291,118729244,Vishvaditya Luhach,5,1,,
25292,118729762,Liliya Williams,115,27,,
25293,11873219,Cássio Roberto Rocha Dos Santos,19,10,,
25294,118732702,Juha K. Laurila,4,4,,0
25295,118733635,Fraser,14,9,,
25296,118734983,Consiglio naxionale delle ricerche,38,10,,
25297,11873536,Oskar Ostertag,33,8,,
25298,11873584,Faisal Taher,13,10,,
25299,118736728,Natalie Ferrante,2,1,,
25300,118737697,Connie De La Vega,225,38,,
25301,118738793,Ebrahim Moeini,8,3,,
25302,118740550,Carsten Eckel,47,16,,
25303,118741672,Ding-Yang Hsu,9,6,,
25304,118742014,Besim Ali,2,2,,
25305,118743273,Ellis Lloyd Kaufman,6,3,,
25306,118744725,Thomas Vandamme,8,3,,
25307,118745841,Daniel L Adams,52,22,,
25308,11874680,Pascal Doumalin,75,21,,
25309,118748459,Kyoochun Lee,3,2,,
25310,118748805,Jason Bond,38,9,,
25311,118748893,Manjushree B. Aithal,3,2,,
25312,118748990,Scott Wood,53,21,,
25313,118750100,Mohammadhossein Farahani,23,8,,
25314,11875359,Wendy Eileen Soll,31,12,,
25315,118754924,Andrew L Alexander,336,70,,
25316,118754954,Maria Boerngen,16,4,,
25317,118757468,Rutherford,12,3,,
25318,118758105,Johann Huizinga,21,8,,
25319,118758210,Charlotte Hoole,11,2,,
25320,118760486,Marco Vasconcelos,68,15,,
25321,11876202,Qin Xiong,37,11,,
25322,118765439,Jacob Yu Villa,1,1,,0
25323,118766520,Seong-Oak Park,2,0,,
25324,11876839,Ashok Kumar Keshari,64,17,,
25325,118768494,Mengtao Gao,5,3,,
25326,118769825,Robert Popper,11,4,,
25327,118769829,Jie-lin Xia,3,2,,
25328,11877213,Mikhail Binnewies,33,18,,
25329,118772209,Yi-Sin Sie,2,1,,
25330,118773248,Christopher Hines,6,2,,
25331,11877479,Tetsuro Fujise,15,4,,
25332,11877489,Giulio Candio,75,7,,
25333,118775589,Beth Melton,7,5,,
25334,118776090,Pierre Taboulet,46,17,,
25335,11877721,Božo Urh,4,3,,
25336,118781151,Tara Landry,44,19,,
25337,11878143,Jaap Breunese,33,11,,
25338,118781587,Yasunori Nagata,49,7,,0
25339,118782227,Salima Paul,14,8,,
25340,118783815,J. Duncan Whyatt,17,9,,0
25341,118783878,Singh Harbir,1,1,,
25342,118783943,Samaa Gazzaz,6,2,,
25343,118784550,Daniel Hellerstein,64,20,,
25344,118785564,Robert B O’hara,144,47,,
25345,118785828,Gregory Yetman,42,12,,
25346,11878650,Edwin Ray Guthrie,81,14,,
25347,11878768,Konstantinos Mikropoulos,4,2,,
25348,11878809,Robert Y Wang,12,5,,
25349,118788507,Reem Okab,9,3,,
25350,118790707,Fatima A. Saiz,10,4,,
25351,11879072,Gary Finelle,13,6,,
25352,118790881,Zhikai Xing,29,9,,
25353,118791241,Nichita Diaconu,2,2,,
25354,11879281,Ron Lacewell,230,16,,
25355,11879339,Areeb Fatima,26,9,,
25356,11879406,Igor S. Gruzman,36,3,,
25357,11879426,Jahagirdar Balkrishna,1,1,,
25358,118794952,Cristiano Saltori,12,6,,
25359,118797332,Miladys Milagros,2,1,,
25360,118798524,Sneha Makini,7,2,,
25361,118798817,E. F. Pavone,6,5,,
25362,118801216,Rita S Axelrod,78,21,,
25363,118801223,Elena Buchatskaya,5,4,,
25364,118802206,Ana Galvão,57,20,,
25365,118804897,Derrick Harkins,4,2,,
25366,11880537,Zhihong Gong,10,6,,
25367,118805491,Urša Čižman Štaba,2,2,,
25368,118806455,Nazmul Alam Diptu,3,2,,
25369,11880773,Ben Lochocki,38,7,,
25370,11880847,Sandra Préveral,21,13,,
25371,118810927,Lowell L Lewis,4,1,,
25372,118811391,Nadeem Syed,29,9,,
25373,118811588,Tim Mcgeary,14,3,,
25374,118813479,Gerrit Van Straten,59,17,,
25375,118814144,Samra Bajwa,4,3,,
25376,11881510,Osama Al-jowder,12,7,,0
25377,118815951,Heidi Schoomaker,4,2,,
25378,118816827,Walter Niekamp,1,1,,
25379,11882108,Claire Nicodeme,16,3,,
25380,118822787,Robert J. Chadwick,12,7,,
25381,11882515,Aya Shiraishi,11,8,,
25382,118826395,Jungsam Lee,5,2,,
25383,118829051,Kelly Luck,5,3,,
25384,118830624,Atif Anis,3,3,,
25385,118832513,Bryan He,23,9,,
25386,118833177,David Howard,234,29,,
25387,118833440,Kristijan Fugosic,2,0,,
25388,11883379,Akram T Kharroubi,20,12,,
25389,118834556,Iva Docekalova,4,2,,
25390,11883555,Paolo Sbano,52,20,,
25391,118836147,Phil Lovell,34,24,,
25392,118838370,Paul Hendricks,22,4,,
25393,118838977,Sarjo Sanneh Patrick,3,2,,
25394,118839318,Rabia Ijaz,7,2,,
25395,11884141,Kevin L Williams,246,26,,
25396,118847798,Merle W. Mudd,3,1,,
25397,11884788,A. Snyers,17,7,,
25398,118850940,C. Leiteizen,1,1,,
25399,11885164,Emin Taleh Mammadov,22,4,,
25400,11885203,J-b Marret,17,6,,
25401,118852969,Suchitra Saxena,6,2,,
25402,118853467,Gunter Von Minckwitz,355,91,,
25403,11885408,Javier Sogorb,3,1,,
25404,118854272,Rebecca Dibb,15,7,,1
25405,118854778,Samuel Edward Asher,54,14,,
25406,11885615,Anthoula Diamanti-kipioti,23,9,,
25407,11885760,Mitra Bhattacharjee,59,10,,
25408,118857881,Barbara Choroś,2,2,,
25409,11885846,Samira Sojoudi,20,7,,
25410,118858899,Jo-seph Ankrah,4,3,,
25411,118860446,Jean-François Jagielski,3,1,,
25412,118860642,Mark Hall,53,29,,0
25413,118860650,Mark Hall,3,2,,
25414,11886149,Terje Assum,63,13,,
25415,11886172,Giuseppina La Rosa,110,33,,
25416,118861776,Xiaoqing Tian,13,2,,
25417,118861871,Brij Rokad,4,2,,0
25418,118863874,Thomas Gossard,23,4,,
25419,118863987,Manuel Molinos Molinos,11,6,,
25420,11886454,Sven Olliges,17,11,,0
25421,118864686,Lou Chitkushev,25,7,,
25422,118865912,Md. Tawkat Islam Khondaker,12,6,,
25423,11886880,Yoshinori Soda,10,3,,
25424,11886963,Adam David Sutton,54,14,,
25425,118870036,South Bend,6,1,,
25426,118871260,Everette Hix Workman,2,2,,
25427,118871316,Birjees Rahat,9,8,,
25428,118873890,Haley Hubbard,2,1,,
25429,118879107,Michael Feffer,6,2,,
25430,118879609,Thomas Chiles,5,3,,
25431,11888108,Munish Kannabhiran,8,3,,
25432,118881285,Scott R Baker,119,29,,0
25433,118882652,Andrea Von Kaenel,20,5,,
25434,118882792,Elise Fenn,10,6,,
25435,11888405,Grzegorz Kowal,117,26,,
25436,11888583,Tom Esparon,6,3,,
25437,118887262,Zhiying Hao,2,2,,
25438,118887609,Andrew W Lo,347,66,,0
25439,11889037,Vladimir Neuschl,12,2,,
25440,118891034,Andreas Georgiou,31,9,,
25441,118893649,George Rendel,11,1,,
25442,11889450,Ashish Markan,37,6,,
25443,118894533,Cristina Rodrigues,9,5,,
25444,118894858,Hans Peter Deutsch,60,11,,
25445,118895317,Irfan Ali Kandhro,14,4,,
25446,118895429,Paul Bond,14,7,,
25447,118895835,Jochen Papenbrock,23,7,,
25448,118896288,Maria Debora Braga,26,6,,1
25449,118897031,Aqeel Anwar,10,4,,
25450,118897248,Paul Joseph Croft,158,12,,
25451,11889737,Tony George,8,3,,
25452,118898289,Răzvan Viorescu,17,1,,
25453,118901525,Hser,8,3,,
25454,11890400,Erin Fong,9,3,,
25455,118905677,Benjamin Harris,3,2,,
25456,118905871,Ken Johnson,49,14,,
25457,11890619,Ross J Keenan,39,16,,
25458,118912314,Barbara Kritchevsky,9,2,,
25459,118912720,Viscount Haldane,11,4,,
25460,118917871,Eshetu Derso Kidanu,6,3,,
25461,118918015,Sabine Van Huffel,423,55,,
25462,118920975,Nachoem Wijnberg,114,25,,
25463,118921434,Sai Nitish Satyavolu,5,1,,0
25464,118922500,Liam Dougherty,27,11,,
25465,118923779,Peter Clark,38,11,,0
25466,118924809,Alex C Abel,4,1,,
25467,118926939,David Brooks,499,62,,0
25468,118927199,Courtney Leigh Biles,6,2,,
25469,118927239,Steven Green,30,20,,
25470,118927510,Svebor Dizdarević,3,2,,
25471,118927537,ong,157,7,,
25472,11892915,Vildan Atalay Aydin,11,4,,
25473,118929229,Cynthia Feliciano,48,24,,
25474,11892988,Ann M Hubbard,88,30,,
25475,118931096,Harrington Stack,12,5,,
25476,118933402,Heinrich Stackelberg,16,6,,
25477,118933842,Sarah A Steimel,7,3,,
25478,118935933,Marilyn Roseanne Hughes,3,2,,
25479,118936704,Claudia Luppino,5,2,,
25480,118937362,Rudra Prasad Dahal,14,3,,
25481,118938441,Vishan Nigam,4,2,,
25482,118939689,Yavar Bathaee,5,2,,
25483,118941057,Noriko Hosonuma,1,1,,
25484,11894205,Jan Henrik Terheyden,35,8,,
25485,11894211,Hiroshi Kaizuka,46,6,,
25486,118942811,Denise Lynn Cleveland,4,1,,
25487,118944165,Ernesto Di Cesare,183,30,,
25488,118944539,Noah Kram,4,2,,
25489,11894743,David S Feigin,57,20,,
25490,118947871,Stephen Stehman,76,25,,
25491,118948374,I P Albery,8,3,,
25492,118948917,Torsha Bhattacharya,14,4,,
25493,11894951,Vernon Ellis Cosslett,191,31,,
25494,11895041,Kirolos Haleem,75,16,,
25495,118953752,Andrew F Rossi,25,15,,0
25496,11895547,Richard Duncan Howard,35,24,,
25497,11895668,Luigi Taranto Montemurro,21,6,,
25498,11895669,Issam El-naqa,41,14,,0
25499,118959102,Jeanette Mostert,2,1,,
25500,118960183,Willia Ingram,11,4,,
25501,11896124,William Podgorski,104,17,,0
25502,118961885,Y. Zheng,10,5,,
25503,118962491,Tammy Horton,92,19,,
25504,118963609,Gruffydd Huw Rees,4,1,,0
25505,118963775,Phillip Margolin,5,2,,
25506,118963793,Justyna Sokolowska,25,7,,
25507,11896413,Hyung-Kew Lee,40,12,,
25508,118964729,Raimund Hohensinn,3,1,,
25509,118965307,Tingwei Xia,10,6,,
25510,118967793,Tosiyuki Nakaegawa,98,13,,
25511,118968480,Judi Henry,36,25,,
25512,118969225,Paul Collier,427,81,,
25513,118969363,Paul Pottuijt,4,2,,
25514,118969901,D. E. Rumelhart,6,5,,0
25515,118971426,Keith Clarke,81,31,,
25516,118971483,John Burton,35,28,,
25517,118972848,Petr Krupa,34,12,,
25518,118973759,金 恵貞,1,1,,
25519,118974170,Mrinmoy Bhattacharjee,167,29,,
25520,11897429,Vasilios Liarakos,36,22,,
25521,118975427,Jack Copeland,43,5,,
25522,118977821,Shayan Iranipour,6,6,,
25523,11898146,Kevin Van Zandvoort,52,28,,
25524,11898354,Jozef Kurilla,2,2,,
25525,118983742,Michale N. Gooseff,15,8,,
